ISSUER_ISIN,GICS_SUB_IND,GICS_SECTOR,EST_EU_TAXONOMY_MAX_REV,CT_TOTAL_MAX_REV,EU_TAXONOMY_ADAPTATION_ELIGIBLE_MAX_REV,EU_TAXONOMY_MITIGATION_ELIGIBLE_MAX_REV,GICS_SECTOR.1,Weight,CI_Scope12_FY09,CI_Scope12_FY10,CI_Scope12_FY11,CI_Scope12_FY12,CI_Scope12_FY13,CI_Scope12_FY14,CI_Scope12_FY15,CI_Scope12_FY16,CI_Scope12_FY17,CI_Scope12_FY18,CI_Scope12_FY19,CI_Scope12_FY20,CI_Scope12_FY21,CI_Scope12_FY22,CI_Scope12_FY23,CI_Scope12_FY24,CI_Scope12_FY25,CI_Scope12_FY26,CI_Scope12_FY27,CI_Scope12_FY28,CI_Scope12_FY29,CI_Scope12_FY30,CI_Scope12_FY31,CI_Scope12_FY32,CI_Scope12_FY33,CI_Scope12_FY34,CI_Scope12_FY35,CI_Scope12_FY36,CI_Scope12_FY37,CI_Scope12_FY38,CI_Scope12_FY39,CI_Scope12_FY40,CI_Scope12_FY41,CI_Scope12_FY42,CI_Scope12_FY43,CI_Scope12_FY44,CI_Scope12_FY45,CI_Scope12_FY46,CI_Scope12_FY47,CI_Scope12_FY48,CI_Scope12_FY49,CI_Scope12_FY50,CARBON_EMISSIONS_SCOPE_12_FY09,CARBON_EMISSIONS_SCOPE_12_FY10,CARBON_EMISSIONS_SCOPE_12_FY11,CARBON_EMISSIONS_SCOPE_12_FY12,CARBON_EMISSIONS_SCOPE_12_FY13,CARBON_EMISSIONS_SCOPE_12_FY14,CARBON_EMISSIONS_SCOPE_12_FY15,CARBON_EMISSIONS_SCOPE_12_FY16,CARBON_EMISSIONS_SCOPE_12_FY17,CARBON_EMISSIONS_SCOPE_12_FY18,CARBON_EMISSIONS_SCOPE_12_FY19,CARBON_EMISSIONS_SCOPE_12_FY20,CARBON_EMISSIONS_SCOPE_12_FY21,CARBON_EMISSIONS_SCOPE_12_FY22,CARBON_EMISSIONS_SCOPE_12_FY23,CARBON_EMISSIONS_SCOPE_12_FY24,CARBON_EMISSIONS_SCOPE_12_FY25,CARBON_EMISSIONS_SCOPE_12_FY26,CARBON_EMISSIONS_SCOPE_12_FY27,CARBON_EMISSIONS_SCOPE_12_FY28,CARBON_EMISSIONS_SCOPE_12_FY29,CARBON_EMISSIONS_SCOPE_12_FY30,CARBON_EMISSIONS_SCOPE_12_FY31,CARBON_EMISSIONS_SCOPE_12_FY32,CARBON_EMISSIONS_SCOPE_12_FY33,CARBON_EMISSIONS_SCOPE_12_FY34,CARBON_EMISSIONS_SCOPE_12_FY35,CARBON_EMISSIONS_SCOPE_12_FY36,CARBON_EMISSIONS_SCOPE_12_FY37,CARBON_EMISSIONS_SCOPE_12_FY38,CARBON_EMISSIONS_SCOPE_12_FY39,CARBON_EMISSIONS_SCOPE_12_FY40,CARBON_EMISSIONS_SCOPE_12_FY41,CARBON_EMISSIONS_SCOPE_12_FY42,CARBON_EMISSIONS_SCOPE_12_FY43,CARBON_EMISSIONS_SCOPE_12_FY44,CARBON_EMISSIONS_SCOPE_12_FY45,CARBON_EMISSIONS_SCOPE_12_FY46,CARBON_EMISSIONS_SCOPE_12_FY47,CARBON_EMISSIONS_SCOPE_12_FY48,CARBON_EMISSIONS_SCOPE_12_FY49,CARBON_EMISSIONS_SCOPE_12_FY50,CARBON_MOMENTUM_SCOPE_12_FY23,CARBON_MOMENTUM_SCOPE_12_FY24,CARBON_MOMENTUM_SCOPE_12_FY25,CARBON_MOMENTUM_SCOPE_12_FY26,CARBON_MOMENTUM_SCOPE_12_FY27,CARBON_MOMENTUM_SCOPE_12_FY28,CARBON_MOMENTUM_SCOPE_12_FY29,CARBON_MOMENTUM_SCOPE_12_FY30,CARBON_MOMENTUM_SCOPE_12_FY31,CARBON_MOMENTUM_SCOPE_12_FY32,CARBON_MOMENTUM_SCOPE_12_FY33,CARBON_MOMENTUM_SCOPE_12_FY34,CARBON_MOMENTUM_SCOPE_12_FY35,CARBON_MOMENTUM_SCOPE_12_FY36,CARBON_MOMENTUM_SCOPE_12_FY37,CARBON_MOMENTUM_SCOPE_12_FY38,CARBON_MOMENTUM_SCOPE_12_FY39,CARBON_MOMENTUM_SCOPE_12_FY40,CARBON_MOMENTUM_SCOPE_12_FY41,CARBON_MOMENTUM_SCOPE_12_FY42,CARBON_MOMENTUM_SCOPE_12_FY43,CARBON_MOMENTUM_SCOPE_12_FY44,CARBON_MOMENTUM_SCOPE_12_FY45,CARBON_MOMENTUM_SCOPE_12_FY46,CARBON_MOMENTUM_SCOPE_12_FY47,CARBON_MOMENTUM_SCOPE_12_FY48,CARBON_MOMENTUM_SCOPE_12_FY49,CARBON_MOMENTUM_SCOPE_12_FY50
JP3639650005,Broadline Retail,Consumer Discretionary,0.0,0.0,3.23,3.23,Consumer Discretionary,0.00022175333804351185,12.219834180341936,13.500645517570764,15.436451966776367,17.718002104461906,15.010410370071863,15.821001335810926,20.184103103708186,20.079103887284425,20.85156080924769,28.47799643286244,44.36257938373594,41.45230259475675,40.86126222938635,43.15467795016455,42.02104835038544,44.60187657181663,47.182704793247815,49.76353301467899,52.34436123611018,54.92518945754136,57.50601767897254,60.08684590040372,62.66767412183491,65.2485023432661,67.82933056469727,70.41015878612846,72.99098700755964,75.57181522899083,78.152643450422,80.7334716718532,83.31429989328437,85.89512811471555,88.47595633614675,91.05678455757791,93.6376127790091,96.2184410004403,98.79926922187148,101.38009744330266,103.96092566473384,106.54175388616504,109.1225821075962,111.7034103290274,163747.0,180910.0,206850.0,237423.0,201141.0,212003.0,270469.0,269062.0,279413.0,381608.0,594463.0,555465.0,547545.0,578277.0,563086.25,597669.60625,632252.9625,666836.31875,701419.675,736003.03125,770586.3875,805169.7437499999,839753.1,874336.45625,908919.8125,943503.16875,978086.525,1012669.88125,1047253.2375,1081836.59375,1116419.95,1151003.30625,1185586.6625,1220170.0187499998,1254753.375,1289336.73125,1323920.0875,1358503.44375,1393086.7999999998,1427670.15625,1462253.5125,1496836.86875,16.28200125891483,17.28200125891483,18.282001258914832,19.28200125891483,20.282001258914832,21.282001258914832,22.28200125891483,23.28200125891483,24.28200125891483,25.282001258914832,26.282001258914832,27.28200125891483,28.28200125891483,29.282001258914832,30.28200125891483,31.282001258914832,32.28200125891483,33.28200125891483,34.28200125891483,35.282001258914825,36.28200125891483,37.28200125891483,38.28200125891483,39.28200125891483,40.282001258914825,41.28200125891483,42.28200125891483,43.28200125891483
US2600031080,Industrial Machinery & Supplies & Components,Industrials,4.26,4.26,100.0,100.0,Industrials,0.0004160557127511222,29.66557756280124,45.80683160842509,47.39415012567951,43.06985078447477,45.002980518195386,34.071411556825986,30.67492442045809,29.49196089654936,26.94483256361303,21.84915378170282,21.178152031315,20.62720057643104,23.550478601301474,30.41440342824773,28.72745525631604,27.040507084384345,25.35355891245265,23.66661074052096,21.979662568589266,20.292714396657573,18.60576622472588,16.918818052794187,15.231869880862492,13.5449217089308,11.857973536999104,10.171025365067411,8.484077193135718,6.797129021204026,5.110180849272333,3.42323267734064,1.7362845054089469,0.0493363334772539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250322.0,386524.0,399918.0,363429.0,379741.0,287499.0,258839.0,248857.0,227364.0,184366.0,178704.0,174055.0,198722.0,256640.69,242406.00202197803,228171.31404395605,213936.62606593408,199701.9380879121,185467.25010989013,171232.56213186815,156997.87415384618,142763.1861758242,128528.4981978022,114293.81021978024,100059.12224175825,85824.43426373627,71589.7462857143,57355.05830769232,43120.370329670346,28885.68235164837,14650.994373626396,416.3063956044207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0292459094465,-16.0292459094465,-15.0292459094465,-14.029245909446502,-13.029245909446502,-12.029245909446502,-11.029245909446502,-10.029245909446502,-9.0292459094465,-8.0292459094465,-7.0292459094465,-6.0292459094465,-5.0292459094465,-4.0292459094465,-3.0292459094465003,-2.0292459094465003,-1.0292459094465003,-0.0292459094465005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CH0023405456,Other Specialty Retail,Consumer Discretionary,0.0,0.0,0.0,0.0,Consumer Discretionary,8.494544068740995e-05,2.5999614365858874,3.1645599506440947,3.1842744714805127,3.898504047513285,4.49876363259464,4.74665613740684,1.8565717388085483,2.331836204201833,2.6022407581067077,2.2712929602026883,1.9517957323593769,1.4303999473537008,1.3653817679285327,1.344060016781008,8.918743727687017,8.927656711545286,8.936569695403556,8.945482679261824,8.954395663120092,8.96330864697836,8.97222163083663,8.981134614694898,8.990047598553167,8.998960582411435,9.007873566269703,9.016786550127971,9.02569953398624,9.034612517844511,9.04352550170278,9.052438485561048,9.061351469419316,9.070264453277586,9.079177437135854,9.08809042099412,9.097003404852387,9.10591638871066,9.114829372568927,9.123742356427195,9.132655340285464,9.141568324143734,9.150481308002002,9.15939429186027,39508.364,48087.86187,48387.4388,59240.69288,68362.08747,72129.0,28212.0,35434.0,39543.0,34514.0,29659.0,21736.0,20748.0,20424.0,135527.0,135662.43947446428,135797.87894892858,135933.31842339286,136068.75789785714,136204.19737232142,136339.63684678572,136475.07632125,136610.51579571428,136745.95527017856,136881.39474464286,137016.83421910714,137152.27369357142,137287.71316803573,137423.1526425,137558.59211696428,137694.03159142856,137829.47106589287,137964.91054035714,138100.35001482142,138235.7894892857,138371.22896375,138506.66843821428,138642.10791267856,138777.54738714284,138912.98686160715,139048.42633607142,139183.8658105357,1000.6462335745218,1001.6462335745218,1002.646233574522,1003.646233574522,1004.6462335745218,1005.6462335745218,1006.646233574522,1007.646233574522,1008.6462335745218,1009.6462335745218,1010.646233574522,1011.6462335745218,1012.6462335745218,1013.646233574522,1014.646233574522,1015.6462335745218,1016.6462335745218,1017.646233574522,1018.646233574522,1019.6462335745218,1020.6462335745218,1021.646233574522,1022.6462335745218,1023.6462335745218,1024.6462335745218,1025.6462335745218,1026.6462335745218,1027.6462335745218
US29084Q1004,Construction & Engineering,Industrials,2.87,2.87,74.75,74.75,Industrials,0.0003438590961410184,12.198031577851475,11.259973455976258,12.342087751045668,13.95418894894408,14.528081033977143,15.229241500547966,7.81022135649498,12.374203977312012,12.59625188848013,13.323192562587073,15.033851577581268,14.415232772809382,13.538882623757535,15.194307816897098,15.37205750256124,15.54980718822538,15.72755687388952,15.905306559553663,16.0830562452178,16.260805930881943,16.438555616546083,16.616305302210225,16.794054987874368,16.971804673538507,17.149554359202646,17.32730404486679,17.50505373053093,17.682803416195068,17.86055310185921,18.038302787523357,18.21605247318749,18.393802158851635,18.57155184451577,18.749301530179917,18.927051215844056,19.104800901508195,19.282550587172334,19.46030027283648,19.63804995850062,19.815799644164763,19.9935493298289,20.17129901549304,153486.2456,141682.7822,155298.8857,175583.7455,182804.955,191627.566,98275.0,155703.0,158497.0,167644.0,189169.0,181385.0,170358.0,191188.0,193424.6011872528,195661.20237450552,197897.80356175825,200134.404749011,202371.0059362637,204607.6071235165,206844.20831076923,209080.809498022,211317.41068527475,213554.01187252748,215790.61305978024,218027.21424703297,220263.81543428573,222500.4166215385,224737.0178087912,226973.618996044,229210.2201832967,231446.82137054947,233683.42255780223,235920.02374505496,238156.6249323077,240393.22611956045,242629.8273068132,244866.42849406597,247103.0296813187,249339.63086857143,251576.2320558242,253812.8332430769,86.48148909588984,87.48148909588986,88.48148909588984,89.48148909588986,90.48148909588984,91.48148909588984,92.48148909588984,93.48148909588984,94.48148909588986,95.48148909588984,96.48148909588984,97.48148909588984,98.48148909588984,99.48148909588984,100.48148909588984,101.48148909588986,102.48148909588984,103.48148909588984,104.48148909588986,105.48148909588984,106.48148909588984,107.48148909588984,108.48148909588986,109.48148909588984,110.48148909588984,111.48148909588986,112.48148909588984,113.48148909588984
IT0003132476,Integrated Oil & Gas,Energy,4.05,4.05,69.65,69.65,Energy,0.0007303071906568391,572.4148916275648,574.1545284748111,481.9233093467362,511.4374300648504,466.9708072911837,412.53579829620975,414.7811223007351,414.0083582163369,423.0883362080157,425.2134374401108,404.6385936930087,371.7961201060851,394.9790426380312,388.1207613889971,380.77950258721415,367.9071059880165,355.03470938881867,342.16231278962096,329.28991619042324,316.41751959122547,303.5451229920277,290.67272639283,277.8003297936323,264.9279331944345,252.0555365952368,239.18313999603905,226.31074339684127,213.4383467976436,200.56595019844585,187.6935535992481,174.82115700005036,161.9487604008526,149.07636380165488,136.20396720245714,123.3315706032594,110.45917400406168,97.58677740486392,84.7143808056662,71.84198420646844,58.96958760727069,46.09719100807297,33.224794408875255,59258954.0,59439049.0,49890860.0,52946294.0,48342910.0,42707554.0,42940000.0,42860000.0,43800000.0,44020000.0,41890000.0,38490000.0,40890000.0,40180000.0,39420000.0,38087391.83571429,36754783.67142857,35422175.50714286,34089567.342857145,32756959.17857143,31424351.014285717,30091742.85,28759134.68571429,27426526.52142857,26093918.35714286,24761310.192857143,23428702.028571427,22096093.864285715,20763485.7,19430877.535714287,18098269.37142857,16765661.207142856,15433053.042857144,14100444.878571428,12767836.714285716,11435228.55,10102620.385714283,8770012.221428573,7437404.057142857,6104795.892857142,4772187.72857143,3439579.564285718,-29.58108846731353,-28.58108846731353,-27.58108846731353,-26.58108846731353,-25.58108846731353,-24.58108846731353,-23.58108846731353,-22.58108846731353,-21.58108846731353,-20.58108846731353,-19.58108846731353,-18.58108846731353,-17.58108846731353,-16.581088467313535,-15.581088467313531,-14.581088467313531,-13.581088467313531,-12.581088467313531,-11.581088467313531,-10.581088467313531,-9.581088467313537,-8.581088467313533,-7.581088467313532,-6.581088467313534,-5.581088467313533,-4.581088467313531,-3.581088467313533,-2.5810884673135357
JP3783600004,Rail Transportation,Industrials,59.05806436,59.05806436,86.09,86.09,Industrials,0.0003153874615721169,140.80571915135172,119.18594337614418,104.21840630100048,129.16430142623997,138.58830625133044,143.023132051373,164.64290782658057,151.89278365145816,150.78407720144753,136.37089335130915,138.58830625133044,138.58830625133044,135.81654012630383,154.66454977648476,156.28618525446737,157.90782073245,159.52945621043258,161.1510916884152,162.7727271663978,164.39436264438038,166.015998122363,167.6376336003456,169.25926907832817,170.88090455631078,172.5025400342934,174.124175512276,175.7458109902586,177.36744646824118,178.9890819462238,180.6107174242064,182.23235290218895,183.8539883801716,185.4756238581542,187.0972593361368,188.71889481411935,190.340530292102,191.9621657700846,193.5838012480672,195.2054367260498,196.8270722040324,198.448707682015,200.0703431599976,2540000.0,2150000.0,1880000.0,2330000.0,2500000.0,2580000.0,2970000.0,2740000.0,2720000.0,2460000.0,2500000.0,2500000.0,2450000.0,2790000.0,2819252.7472527474,2848505.494505495,2877758.241758242,2907010.989010989,2936263.7362637366,2965516.483516484,2994769.230769231,3024021.9780219784,3053274.7252747254,3082527.472527473,3111780.21978022,3141032.967032967,3170285.7142857146,3199538.461538461,3228791.208791209,3258043.9560439563,3287296.7032967038,3316549.4505494507,3345802.197802198,3375054.945054945,3404307.6923076925,3433560.4395604394,3462813.186813187,3492065.9340659343,3521318.6813186817,3550571.4285714286,3579824.175824176,3609076.923076923,96.3756574004508,97.3756574004508,98.3756574004508,99.3756574004508,100.3756574004508,101.3756574004508,102.3756574004508,103.3756574004508,104.3756574004508,105.3756574004508,106.3756574004508,107.3756574004508,108.3756574004508,109.3756574004508,110.3756574004508,111.3756574004508,112.3756574004508,113.3756574004508,114.3756574004508,115.3756574004508,116.3756574004508,117.3756574004508,118.3756574004508,119.3756574004508,120.3756574004508,121.3756574004508,122.3756574004508,123.3756574004508
US28176E1082,Health Care Equipment,Health Care,0.0,0.0,64.61,64.61,Health Care,0.0005855692340681312,3.173794297895017,4.065747402078337,4.257760458300027,4.464594990674128,5.204669597655209,5.148381294964029,5.26378896882494,5.814348521183053,6.425359712230216,6.795063948840928,6.949606981081801,7.70400346389555,7.953470556887823,8.930522248867572,9.988247735145215,10.40973257703361,10.831217418922003,11.2527022608104,11.674187102698792,12.095671944587188,12.51715678647558,12.938641628363976,13.36012647025237,13.781611312140765,14.20309615402916,14.624580995917553,15.046065837805946,15.467550679694336,15.889035521582734,16.310520363471127,16.73200520535952,17.153490047247917,17.57497488913631,17.996459731024707,18.417944572913097,18.839429414801494,19.260914256689883,19.68239909857828,20.103883940466677,20.52536878235507,20.94685362424346,21.368338466131856,19058.0,24414.0,25567.0,26809.0,31253.0,30915.0,31608.0,34914.0,38583.0,40803.0,41731.0,46261.0,47759.0,53626.0,59977.43,62508.36217857143,65039.294357142855,67570.22653571429,70101.15871428572,72632.09089285714,75163.02307142857,77693.95525,80224.88742857143,82755.81960714285,85286.7517857143,87817.68396428571,90348.61614285716,92879.54832142856,95410.4805,97941.41267857145,100472.34485714286,103003.27703571429,105534.20921428571,108065.14139285716,110596.07357142855,113127.00575,115657.93792857142,118188.87010714288,120719.80228571428,123250.73446428572,125781.66664285712,128312.59882142858,23.69776262983623,24.69776262983623,25.69776262983623,26.69776262983623,27.69776262983623,28.69776262983623,29.69776262983623,30.69776262983623,31.69776262983623,32.69776262983623,33.697762629836234,34.69776262983623,35.697762629836234,36.69776262983623,37.69776262983624,38.69776262983624,39.69776262983624,40.69776262983623,41.69776262983623,42.69776262983624,43.69776262983623,44.69776262983624,45.69776262983623,46.69776262983624,47.69776262983623,48.69776262983624,49.69776262983623,50.69776262983623
IL0010811243,Aerospace & Defense,Industrials,0.0,0.0,79.24,79.24,Industrials,0.00016015349292470857,20.58335479538245,19.862718953651758,18.57075793090633,22.274509931766985,22.050054931978888,20.97716981316607,20.65589108797919,20.528585819399304,14.403262666140712,14.107738399898286,22.28966920190518,25.50327146829757,23.23704208408994,22.083144521635376,22.21403012214865,22.34491572266192,22.475801323175183,22.606686923688454,22.737572524201724,22.868458124714994,22.99934372522826,23.13022932574153,23.2611149262548,23.392000526768072,23.52288612728134,23.65377172779461,23.78465732830788,23.915542928821147,24.046428529334417,24.177314129847687,24.30819973036096,24.439085330874224,24.56997093138749,24.700856531900765,24.831742132414032,24.962627732927302,25.093513333440573,25.224398933953843,25.35528453446711,25.486170134980377,25.617055735493643,25.747941336006917,126276.0,121855.0,113929.0,136651.0,135274.0,128692.0,126721.0,125940.0,88362.0,86549.0,136744.0,156459.0,142556.0,135477.0,136279.96483516484,137082.92967032967,137885.8945054945,138688.85934065934,139491.82417582418,140294.789010989,141097.75384615385,141900.71868131869,142703.68351648352,143506.64835164836,144309.6131868132,145112.57802197803,145915.54285714286,146718.5076923077,147521.47252747254,148324.43736263737,149127.4021978022,149930.36703296704,150733.33186813188,151536.2967032967,152339.26153846155,153142.22637362638,153945.19120879122,154748.15604395606,155551.1208791209,156354.0857142857,157157.05054945053,157960.01538461537,169.72096269594283,170.72096269594283,171.72096269594283,172.72096269594283,173.72096269594283,174.72096269594283,175.72096269594283,176.72096269594283,177.72096269594283,178.72096269594283,179.72096269594283,180.72096269594283,181.72096269594283,182.72096269594283,183.72096269594283,184.72096269594283,185.72096269594283,186.72096269594283,187.72096269594283,188.72096269594283,189.72096269594283,190.72096269594283,191.72096269594283,192.72096269594283,193.72096269594283,194.7209626959428,195.7209626959428,196.7209626959428
US2855121099,Interactive Home Entertainment,Communication Services,0.0,0.0,0.0,0.0,Communication Services,0.0006459408963075345,4.282405641364719,4.206227106585559,4.855502619677335,4.449998418407828,4.202742853742396,5.350681797143613,7.122454377148903,8.369214493520232,3.1076434805606983,2.371330335889976,2.6186194128537426,2.6967733403861414,4.218460724676012,3.1003702724147053,2.963843846101532,2.827317419788358,2.690790993475184,2.5542645671620106,2.4177381408488365,2.281211714535663,2.144685288222489,2.008158861909316,1.8716324355961416,1.7351060092829678,1.598579582969794,1.4620531566566202,1.3255267303434466,1.189000304030273,1.0524738777170992,0.9159474514039252,0.7794210250907516,0.642894598777578,0.506368172464404,0.3698417461512305,0.2333153198380564,0.0967888935248829,0.0,0.0,0.0,0.0,0.0,0.0,32383.55146,31807.48938,36717.31081,33650.88804,31781.14146,40461.85575,53860.0,63288.0,23500.0,17932.0,19802.0,20393.0,31900.0,23445.0,22412.58716421978,21380.174328439563,20347.76149265934,19315.348656879123,18282.9358210989,17250.522985318683,16218.110149538465,15185.697313758244,14153.284477978024,13120.871642197802,12088.458806417582,11056.045970637362,10023.633134857144,8991.220299076924,7958.807463296704,6926.394627516484,5893.981791736263,4861.568955956045,3829.156120175823,2796.743284395605,1764.330448615383,731.9176128351646,0.0,0.0,0.0,0.0,0.0,0.0,-21.708938892920717,-20.70893889292072,-19.708938892920717,-18.70893889292072,-17.708938892920713,-16.708938892920713,-15.708938892920717,-14.708938892920717,-13.708938892920711,-12.708938892920711,-11.708938892920711,-10.708938892920711,-9.708938892920717,-8.708938892920715,-7.708938892920714,-6.708938892920714,-5.708938892920714,-4.708938892920716,-3.7089388929207137,-2.708938892920715,-1.708938892920713,-0.7089388929207145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BE0003822393,Electric Utilities,Utilities,68.09,68.09,100.0,100.0,Utilities,9.84822906922785e-05,83.17702186004765,99.52223109597078,121.79102086587368,128.1951973388178,143.80419956039609,80.68687525472764,67.04124879556534,68.83947860052348,76.4710594077833,371.1594212117144,221.5242642052616,226.72807928890649,261.4243026058195,269.368254282369,222.55410355900145,236.52034907318688,250.4865945873724,264.4528401015579,278.41908561574337,292.38533112992883,306.35157664411435,320.31782215829986,334.2840676724854,348.25031318667084,362.2165587008563,376.1828042150418,390.1490497292273,404.1152952434129,418.0815407575983,432.04778627178376,446.0140317859693,459.98027730015474,473.9465228143403,487.9127683285258,501.8790138427112,515.8452593568968,529.8115048710822,543.7777503852677,557.7439958994532,571.7102414136386,585.6764869278243,599.6427324420097,353064.0,422445.0,516970.0,544154.0,610410.0,342494.0,284572.0,292205.0,324599.0,1575471.53,940310.69,962399.48,1109675.58,1143395.51,944682.08,1003965.0213214284,1063247.962642857,1122530.9039642855,1181813.845285714,1241096.7866071428,1300379.7279285714,1359662.66925,1418945.610571429,1478228.551892857,1537511.4932142857,1596794.4345357143,1656077.3758571427,1715360.3171785716,1774643.2585,1833926.1998214284,1893209.1411428573,1952492.0824642857,2011775.0237857143,2071057.965107143,2130340.906428572,2189623.84775,2248906.7890714286,2308189.730392857,2367472.671714286,2426755.6130357143,2486038.554357143,2545321.4956785715,15.935141862782922,16.93514186278292,17.93514186278292,18.935141862782924,19.93514186278292,20.93514186278292,21.93514186278292,22.935141862782924,23.935141862782924,24.93514186278292,25.93514186278292,26.935141862782924,27.93514186278292,28.935141862782924,29.93514186278292,30.93514186278292,31.935141862782924,32.93514186278292,33.93514186278293,34.93514186278292,35.93514186278292,36.93514186278293,37.93514186278292,38.93514186278292,39.93514186278292,40.93514186278292,41.93514186278293,42.93514186278292
FI0009007884,Integrated Telecommunication Services,Communication Services,4.11,4.11,0.0,80.02,Communication Services,0.00011520622688990615,36.42780417986541,36.40941756722534,36.54974280625568,33.782927649469215,24.842134106090864,20.567362342186,31.000253249691745,33.07274908767836,29.740647405851316,28.808190344128967,30.03748925764627,25.08666536582125,24.67606873445732,25.50681075605412,27.87033615782853,27.19653894032797,26.522741722827405,25.848944505326845,25.17514728782628,24.50135007032572,23.82755285282516,23.153755635324597,22.479958417824037,21.806161200323476,21.13236398282291,20.45856676532235,19.78476954782179,19.110972330321225,18.43717511282066,17.7633778953201,17.089580677819537,16.415783460318977,15.741986242818417,15.068189025317851,14.394391807817293,13.72059459031673,13.046797372816169,12.373000155315609,11.699202937815045,11.02540572031448,10.35160850281392,9.67781128531336,87743.28765,87699.0,88037.0,81372.6,59837.0,49540.4,74670.0,79662.0,71636.0,69390.0,72351.0,60426.0,59437.0,61438.0,67131.0,65508.031380178574,63885.06276035714,62262.09414053572,60639.12552071429,59016.156900892856,57393.18828107143,55770.21966125,54147.25104142857,52524.282421607146,50901.31380178571,49278.34518196429,47655.37656214286,46032.40794232143,44409.4393225,42786.470702678576,41163.50208285714,39540.53346303572,37917.56484321429,36294.59622339286,34671.62760357143,33048.65898375001,31425.690363928574,29802.721744107148,28179.75312428572,26556.78450446429,24933.815884642863,23310.84726482144,-41.36309179371951,-40.36309179371951,-39.36309179371951,-38.36309179371951,-37.36309179371951,-36.36309179371951,-35.36309179371951,-34.363091793719505,-33.363091793719505,-32.36309179371951,-31.36309179371951,-30.36309179371951,-29.36309179371951,-28.36309179371951,-27.36309179371951,-26.36309179371951,-25.36309179371951,-24.36309179371951,-23.36309179371951,-22.36309179371951,-21.36309179371951,-20.36309179371951,-19.36309179371951,-18.36309179371951,-17.363091793719512,-16.36309179371951,-15.363091793719509,-14.36309179371951
CA2908761018,Electric Utilities,Utilities,16.22,16.22,38.35,38.35,Utilities,0.0001590582567991085,1774.838160760021,1853.921190871796,1725.0148632321122,1695.2554470912523,1802.412463844425,1978.746188300152,1892.2758267182503,4126.516180437023,3811.727395246904,3713.1431072087994,2870.42138352718,2746.5049175068825,2748.6427820483536,2635.986979634321,2401.6027969028687,2498.0140712839866,2594.4253456651045,2690.8366200462224,2787.2478944273403,2883.659168808458,2980.070443189576,3076.481717570694,3172.892991951812,3269.3042663329293,3365.715540714048,3462.126815095165,3558.538089476283,3654.949363857401,3751.36063823852,3847.771912619637,3944.183187000755,4040.594461381873,4137.00573576299,4233.417010144109,4329.828284525227,4426.239558906344,4522.650833287463,4619.062107668581,4715.473382049699,4811.884656430816,4908.295930811934,5004.707205193052,10179815.0,10633406.0,9894047.0,9723358.0,10337971.0,11349356.0,10853394.0,23668170.0,21862658.0,21297215.0,16463675.0,15752936.0,15765198.0,15119046.0,13774705.05,14327684.447678572,14880663.845357142,15433643.243035715,15986622.640714286,16539602.038392857,17092581.43607143,17645560.83375,18198540.23142857,18751519.62910714,19304499.026785716,19857478.424464285,20410457.82214285,20963437.219821427,21516416.6175,22069396.01517857,22622375.41285714,23175354.810535718,23728334.208214283,24281313.605892856,24834293.00357143,25387272.40125,25940251.79892857,26493231.196607143,27046210.59428571,27599189.99196428,28152169.389642853,28705148.787321422,24.909978758389084,25.909978758389084,26.909978758389084,27.909978758389084,28.909978758389084,29.909978758389084,30.909978758389087,31.90997875838908,32.90997875838909,33.90997875838908,34.90997875838908,35.90997875838909,36.90997875838908,37.90997875838908,38.90997875838909,39.90997875838908,40.90997875838909,41.90997875838909,42.90997875838908,43.90997875838909,44.90997875838909,45.90997875838908,46.90997875838909,47.90997875838909,48.90997875838909,49.90997875838908,50.90997875838908,51.90997875838909
